Date,Monero_price,Monero_volume
6/4/2018,168.0685368,43497919.32
6/5/2018,159.7197068,38503433.5
6/6/2018,166.4099205,40223793.54
6/7/2018,163.8427882,41371184.08
6/8/2018,162.864367,39335417.12
6/9/2018,157.464173,36815271.36
6/10/2018,153.3577287,29349440.7
6/11/2018,139.2393993,48035856.91
6/12/2018,137.9751401,32328843.13
6/13/2018,125.9404962,37398393.95
6/14/2018,121.3616912,46420614.06
6/15/2018,132.8262399,45623923.82
6/16/2018,122.4656451,36077970.12
6/17/2018,126.3252691,31611506.67
6/18/2018,122.9883233,29425131.69
6/19/2018,126.6209678,32481416.27
6/20/2018,125.6627881,33706191.33
6/21/2018,122.1074356,33247690.76
6/22/2018,123.0131869,29741205.04
6/23/2018,111.0671968,40772896.35
6/24/2018,115.6186701,33973517.5
6/25/2018,121.2625635,47243642.93
6/26/2018,126.7221787,38333639.38
6/27/2018,120.5258465,35252334.39
6/28/2018,128.4373174,39866559.17
6/29/2018,115.8013961,46753214.9
6/30/2018,126.5939526,37080048.72
7/1/2018,130.8970263,33368878.36
7/2/2018,128.5471859,32896824.48
7/3/2018,139.8804853,43217421.48
7/4/2018,138.3015465,34517597.85
7/5/2018,138.5624576,34179722.78
7/6/2018,138.4140182,34843102.81
7/7/2018,133.9854566,35570864.38
7/8/2018,134.3147773,36871590.38
7/9/2018,137.8527797,26123024.33
7/10/2018,135.331829,33101788.77
7/11/2018,121.2192064,30866799.15
7/12/2018,124.7232727,35638239.96
7/13/2018,120.157437,27917372.29
7/14/2018,122.1482945,24186575.12
7/15/2018,122.8161751,20438315.68
7/16/2018,123.6572401,22685671.9
7/17/2018,134.6748248,33815995.24
7/18/2018,143.649979,40380139.51
7/19/2018,138.9412706,30704021.03
7/20/2018,139.7128326,29254250.03
7/21/2018,129.964483,37308415.31
7/22/2018,131.8079304,22722745.8
7/23/2018,128.7027617,34661381.21
7/24/2018,133.4921941,64451495.83
7/25/2018,146.6480239,52707503.79
7/26/2018,142.3842693,34514547.75
7/27/2018,136.5216372,32512566.04
7/28/2018,140.2839756,27221720.88
7/29/2018,139.5108996,23626947.82
7/30/2018,135.1952683,28917081.6
7/31/2018,131.9125004,28937785.39
8/1/2018,122.2851132,31560292.92
8/2/2018,128.3700249,33934649.02
8/3/2018,122.5441845,24299636.97
8/4/2018,120.1434212,22905616.44
8/5/2018,113.8530872,19541704.79
8/6/2018,117.2802629,20617518.44
8/7/2018,113.5853823,21289387.49
8/8/2018,107.696788,22990698.69
8/9/2018,94.26508303,29775385.1
8/10/2018,100.1967656,22508540.42
8/11/2018,91.39091034,20805651.7
8/12/2018,92.9777307,29361499.58
8/13/2018,93.314785,18915965.36
8/14/2018,88.02285223,22849041.49
8/15/2018,84.13740598,30916862.48
8/16/2018,89.21117297,22940264.25
8/17/2018,90.93707558,20508025.49
8/18/2018,98.93145269,26074345.78
8/19/2018,97.9959762,28668568.63
8/20/2018,98.34279592,16580656.48
8/21/2018,93.95245642,21319178.35
8/22/2018,94.72109031,21152307.07
8/23/2018,89.82394883,21066026.42
8/24/2018,89.9284846,19019652.14
8/25/2018,93.63971533,29648514.7
8/26/2018,92.44004863,17292068.11
8/27/2018,95.08303038,46023365.95
8/28/2018,105.0781556,28862703.51
8/29/2018,107.7277779,22621938.22
8/30/2018,103.5066985,19279860.09
8/31/2018,102.6740011,35177026.08
9/1/2018,116.35718,61024244.02
9/2/2018,121.8169205,55048442.08
9/3/2018,122.4278714,36375514.62
9/4/2018,135.5648823,57366184.55
9/5/2018,137.9251966,55160019.08
9/6/2018,115.4202066,54754173.41
9/7/2018,117.5285903,49823968.61
9/8/2018,111.4701913,31121667.83
9/9/2018,103.7312377,26350412.73
9/10/2018,105.4991423,32851063.07
9/11/2018,105.3979201,33415517.98
9/12/2018,105.420999,31890533.48
9/13/2018,104.5326064,37698662.02
9/14/2018,112.1114482,43440289.19
9/15/2018,116.8119152,44360444.88
9/16/2018,119.3703404,38742536.45
9/17/2018,117.1599125,33647748.53
9/18/2018,107.2102627,42758498.15
9/19/2018,112.4485282,38536233.22
9/20/2018,109.5761968,35046537.79
9/21/2018,116.107032,37063206.25
9/22/2018,123.7422827,46713511.37
9/23/2018,122.7109768,28431294.13
9/24/2018,122.7631971,52478408.56
9/25/2018,115.1790094,32223209.57
9/26/2018,116.4945483,30022167.94
9/27/2018,115.423535,29035299.68
9/28/2018,119.517429,40555186.65
9/29/2018,116.9612256,37479780.83
9/30/2018,114.8299994,39217694.2
10/1/2018,116.2119951,30353471.77
10/2/2018,114.622158,23507188.63
10/3/2018,116.7472393,36275904.67
10/4/2018,114.8442609,28715375.51
10/5/2018,114.7893216,27724179.82
10/6/2018,115.1072708,23177771.43
10/7/2018,115.2038355,25798743.74
10/8/2018,113.5813883,27319265.91
10/9/2018,114.3478367,110604466.7
10/10/2018,113.7172961,38922888.33
10/11/2018,113.712133,168305106
10/12/2018,102.3239321,392783968.8
10/13/2018,102.8001975,296068722.4
10/14/2018,104.7136402,525248245
10/15/2018,101.4586848,380622370
10/16/2018,106.4117092,292537683.6
10/17/2018,107.813265,341151844.3
10/18/2018,108.3947505,19771437.73
10/19/2018,103.5540903,255607814.8
10/20/2018,105.0897619,332927570.2
10/21/2018,104.2794749,371426648.3
10/22/2018,104.6729001,183628977.6
10/23/2018,106.0295032,278257268.4
10/24/2018,107.425297,174295955.7
10/25/2018,105.8387525,213014781.8
10/26/2018,105.6327351,268549110
10/27/2018,103.6827246,189952529
10/28/2018,102.8396265,202971899.7
10/29/2018,103.0735109,233014745.9
10/30/2018,99.4943322,270194027.5
10/31/2018,102.2639308,255116949.6
11/1/2018,103.1593261,263071866.3
11/2/2018,103.7794988,262544478.7
11/3/2018,106.6136493,367380485.3
11/4/2018,107.1537862,433084432.3
11/5/2018,112.8612722,723253372.8
11/6/2018,110.4400435,636317155.8
11/7/2018,112.9690883,692007621.3
11/8/2018,111.8361813,674037229.8
11/9/2018,109.690941,699355681.8
11/10/2018,107.5144077,936381118.8
11/11/2018,105.9327296,768949419
11/12/2018,106.5108422,779181878.6
11/13/2018,105.8681858,1207954453
11/14/2018,105.9804243,553204015.3
11/15/2018,93.92294666,285954466.4
11/16/2018,91.25146648,264683974.2
11/17/2018,89.49063683,256390271.9
11/18/2018,90.2954487,222258637.5
11/19/2018,89.65523666,25695260.77
11/20/2018,74.4643343,90353137.21
11/21/2018,67.58858715,129136341.2
11/22/2018,69.65702394,134117978.1
11/23/2018,66.04740845,127949223.3
11/24/2018,67.75544829,119941585.9
11/25/2018,59.83335923,95042985.19
11/26/2018,58.96986898,80243893.51
11/27/2018,54.47286685,124390309.7
11/28/2018,57.6115096,122787447.1
11/29/2018,63.64143413,390767004.4
11/30/2018,62.05094093,376737449.7
12/1/2018,58.80688148,465216213.4
12/2/2018,59.85235406,288222511.7
12/3/2018,59.86943921,118010589.1
12/4/2018,55.74006641,96796452.37
12/5/2018,57.74015568,110765779.3
